# UNCOUPLED disc motion
# 
#  D = 2.0000
#  thk = 0.0500
#  mJ = 0.2121
#  kJ = 0.0000
# 
# t               T               t_h1               omega               theta
0.605000        -.477359E-04    0.139512E-06    -.160817E-03    -.505945E-04
0.607500        -.476052E-04    0.140241E-06    -.161376E-03    -.509973E-04
0.610000        -.474733E-04    0.140969E-06    -.161934E-03    -.514014E-04
0.612500        -.473402E-04    0.141696E-06    -.162491E-03    -.518070E-04
0.615000        -.472059E-04    0.142422E-06    -.163045E-03    -.522139E-04
0.617500        -.470704E-04    0.143148E-06    -.163599E-03    -.526222E-04
0.620000        -.469337E-04    0.143872E-06    -.164150E-03    -.530319E-04
0.622500        -.467958E-04    0.144596E-06    -.164700E-03    -.534429E-04
0.625000        -.466566E-04    0.145319E-06    -.165248E-03    -.538554E-04
0.627500        -.465162E-04    0.146040E-06    -.165795E-03    -.542692E-04
0.630000        -.463746E-04    0.146761E-06    -.166340E-03    -.546844E-04
0.632500        -.462318E-04    0.147481E-06    -.166884E-03    -.551009E-04
0.635000        -.460877E-04    0.148199E-06    -.167425E-03    -.555188E-04
0.637500        -.459424E-04    0.148917E-06    -.167965E-03    -.559380E-04
0.640000        -.457959E-04    0.149633E-06    -.168503E-03    -.563586E-04
0.642500        -.456481E-04    0.150348E-06    -.169040E-03    -.567805E-04
0.645000        -.454990E-04    0.151062E-06    -.169574E-03    -.572038E-04
0.647500        -.453487E-04    0.151775E-06    -.170107E-03    -.576284E-04
0.650000        -.451971E-04    0.152486E-06    -.170639E-03    -.580543E-04
0.652500        -.450442E-04    0.153196E-06    -.171168E-03    -.584816E-04
0.655000        -.448900E-04    0.153905E-06    -.171695E-03    -.589102E-04
0.657500        -.447346E-04    0.154613E-06    -.172221E-03    -.593401E-04
0.660000        -.445779E-04    0.155319E-06    -.172745E-03    -.597713E-04
0.662500        -.444199E-04    0.156023E-06    -.173267E-03    -.602038E-04
0.665000        -.442606E-04    0.156726E-06    -.173787E-03    -.606376E-04
0.667500        -.441001E-04    0.157428E-06    -.174305E-03    -.610727E-04
0.670000        -.439382E-04    0.158128E-06    -.174822E-03    -.615092E-04
0.672500        -.437750E-04    0.158826E-06    -.175336E-03    -.619469E-04
0.675000        -.436105E-04    0.159523E-06    -.175849E-03    -.623858E-04
0.677500        -.434447E-04    0.160218E-06    -.176359E-03    -.628261E-04
0.680000        -.432776E-04    0.160912E-06    -.176868E-03    -.632676E-04
0.682500        -.431091E-04    0.161603E-06    -.177374E-03    -.637104E-04
0.685000        -.429394E-04    0.162293E-06    -.177879E-03    -.641545E-04
0.687500        -.427683E-04    0.162982E-06    -.178381E-03    -.645998E-04
0.690000        -.425959E-04    0.163668E-06    -.178882E-03    -.650464E-04
0.692500        -.424221E-04    0.164353E-06    -.179380E-03    -.654943E-04
0.695000        -.422471E-04    0.165036E-06    -.179877E-03    -.659433E-04
0.697500        -.420706E-04    0.165716E-06    -.180371E-03    -.663936E-04
0.700000        -.418929E-04    0.166395E-06    -.180863E-03    -.668452E-04
0.702500        -.417138E-04    0.167072E-06    -.181353E-03    -.672980E-04
0.705000        -.415333E-04    0.167747E-06    -.181841E-03    -.677520E-04
0.707500        -.413515E-04    0.168420E-06    -.182327E-03    -.682072E-04
0.710000        -.411684E-04    0.169090E-06    -.182811E-03    -.686636E-04
0.712500        -.409839E-04    0.169759E-06    -.183293E-03    -.691212E-04
0.715000        -.407981E-04    0.170425E-06    -.183772E-03    -.695801E-04
0.717500        -.406108E-04    0.171089E-06    -.184249E-03    -.700401E-04
0.720000        -.404223E-04    0.171751E-06    -.184724E-03    -.705013E-04
0.722500        -.402323E-04    0.172411E-06    -.185197E-03    -.709637E-04
0.725000        -.400411E-04    0.173068E-06    -.185667E-03    -.714273E-04
0.727500        -.398484E-04    0.173723E-06    -.186135E-03    -.718920E-04
0.730000        -.396544E-04    0.174376E-06    -.186601E-03    -.723580E-04
0.732500        -.394590E-04    0.175026E-06    -.187065E-03    -.728251E-04
0.735000        -.392622E-04    0.175674E-06    -.187526E-03    -.732933E-04
0.737500        -.390641E-04    0.176319E-06    -.187985E-03    -.737627E-04
0.740000        -.388646E-04    0.176962E-06    -.188442E-03    -.742332E-04
0.742500        -.386638E-04    0.177602E-06    -.188896E-03    -.747049E-04
0.745000        -.384616E-04    0.178240E-06    -.189348E-03    -.751777E-04
0.747500        -.382580E-04    0.178875E-06    -.189797E-03    -.756516E-04
0.750000        -.380530E-04    0.179507E-06    -.190244E-03    -.761267E-04
0.752500        -.378467E-04    0.180137E-06    -.190689E-03    -.766029E-04
0.755000        -.376390E-04    0.180764E-06    -.191131E-03    -.770801E-04
0.757500        -.374300E-04    0.181388E-06    -.191571E-03    -.775585E-04
0.760000        -.372196E-04    0.182009E-06    -.192008E-03    -.780380E-04
0.762500        -.370078E-04    0.182628E-06    -.192443E-03    -.785186E-04
0.765000        -.367947E-04    0.183244E-06    -.192875E-03    -.790002E-04
0.767500        -.365802E-04    0.183856E-06    -.193305E-03    -.794829E-04
0.770000        -.363644E-04    0.184466E-06    -.193732E-03    -.799667E-04
0.772500        -.361472E-04    0.185073E-06    -.194156E-03    -.804516E-04
0.775000        -.359287E-04    0.185677E-06    -.194579E-03    -.809375E-04
0.777500        -.357088E-04    0.186277E-06    -.194998E-03    -.814245E-04
0.780000        -.354875E-04    0.186875E-06    -.195415E-03    -.819125E-04
0.782500        -.352650E-04    0.187470E-06    -.195829E-03    -.824016E-04
0.785000        -.350411E-04    0.188061E-06    -.196241E-03    -.828917E-04
0.787500        -.348159E-04    0.188649E-06    -.196650E-03    -.833828E-04
0.790000        -.345893E-04    0.189234E-06    -.197056E-03    -.838749E-04
0.792500        -.343614E-04    0.189816E-06    -.197460E-03    -.843681E-04
0.795000        -.341322E-04    0.190394E-06    -.197860E-03    -.848622E-04
0.797500        -.339018E-04    0.190969E-06    -.198259E-03    -.853574E-04
0.800000        -.336700E-04    0.191541E-06    -.198654E-03    -.858535E-04
0.802500        -.334369E-04    0.192109E-06    -.199047E-03    -.863507E-04
0.805000        -.332025E-04    0.192674E-06    -.199437E-03    -.868488E-04
0.807500        -.329668E-04    0.193235E-06    -.199824E-03    -.873478E-04
0.810000        -.327299E-04    0.193793E-06    -.200208E-03    -.878479E-04
0.812500        -.324917E-04    0.194348E-06    -.200590E-03    -.883489E-04
0.815000        -.322522E-04    0.194898E-06    -.200969E-03    -.888508E-04
0.817500        -.320115E-04    0.195445E-06    -.201345E-03    -.893537E-04
0.820000        -.317696E-04    0.195989E-06    -.201718E-03    -.898576E-04
0.822500        -.315264E-04    0.196529E-06    -.202088E-03    -.903623E-04
0.825000        -.312820E-04    0.197065E-06    -.202455E-03    -.908680E-04
0.827500        -.310364E-04    0.197597E-06    -.202820E-03    -.913746E-04
0.830000        -.307896E-04    0.198126E-06    -.203182E-03    -.918821E-04
0.832500        -.305416E-04    0.198651E-06    -.203540E-03    -.923905E-04
0.835000        -.302924E-04    0.199172E-06    -.203896E-03    -.928998E-04
0.837500        -.300421E-04    0.199689E-06    -.204249E-03    -.934100E-04
0.840000        -.297906E-04    0.200202E-06    -.204598E-03    -.939211E-04
0.842500        -.295379E-04    0.200711E-06    -.204945E-03    -.944330E-04
0.845000        -.292842E-04    0.201217E-06    -.205289E-03    -.949458E-04
0.847500        -.290293E-04    0.201718E-06    -.205630E-03    -.954594E-04
0.850000        -.287734E-04    0.202215E-06    -.205968E-03    -.959739E-04
0.852500        -.285163E-04    0.202709E-06    -.206303E-03    -.964893E-04
0.855000        -.282582E-04    0.203198E-06    -.206634E-03    -.970055E-04
0.857500        -.279990E-04    0.203683E-06    -.206963E-03    -.975225E-04
0.860000        -.277388E-04    0.204164E-06    -.207289E-03    -.980403E-04
0.862500        -.274776E-04    0.204641E-06    -.207611E-03    -.985589E-04
0.865000        -.272154E-04    0.205113E-06    -.207931E-03    -.990783E-04
0.867500        -.269522E-04    0.205582E-06    -.208247E-03    -.995986E-04
0.870000        -.266880E-04    0.206046E-06    -.208561E-03    -.100120E-03
0.872500        -.264229E-04    0.206506E-06    -.208871E-03    -.100641E-03
0.875000        -.261568E-04    0.206961E-06    -.209178E-03    -.101164E-03
0.877500        -.258899E-04    0.207412E-06    -.209482E-03    -.101687E-03
0.880000        -.256220E-04    0.207859E-06    -.209783E-03    -.102211E-03
0.882500        -.253533E-04    0.208302E-06    -.210080E-03    -.102736E-03
0.885000        -.250837E-04    0.208740E-06    -.210375E-03    -.103262E-03
0.887500        -.248133E-04    0.209173E-06    -.210666E-03    -.103788E-03
0.890000        -.245421E-04    0.209602E-06    -.210954E-03    -.104315E-03
0.892500        -.242701E-04    0.210027E-06    -.211239E-03    -.104843E-03
0.895000        -.239974E-04    0.210447E-06    -.211520E-03    -.105371E-03
0.897500        -.237239E-04    0.210863E-06    -.211799E-03    -.105900E-03
0.900000        -.234497E-04    0.211274E-06    -.212074E-03    -.106430E-03
0.902500        -.231748E-04    0.211680E-06    -.212346E-03    -.106961E-03
0.905000        -.228992E-04    0.212082E-06    -.212614E-03    -.107492E-03
0.907500        -.226230E-04    0.212480E-06    -.212880E-03    -.108024E-03
